"Date","Population","InitialClaims","InitialClaims.PerCapita","InitialClaims.PerChange","InitialClaims.Lag","InitialClaims.Lag.PerCapita","InitialClaims.Lag.PerChange","InitialClaims.Lag2","InitialClaims.Lag2.PerCapita","InitialClaims.Lag2.PerChange","Unemployment","Unemployment.Per","Unemployment.PerCapita","Employment","Employment.Per","Employment.PerCapita","LaborForce","LaborForce.Per","LaborForce.PerCapita","UnemploymentRate","UnemploymentRate.Per","SP500","SP500.Per","SP500_Health","SP500_Health.Per","SP500_Energy","SP500_Energy.Per","LFPR","LFPR.Per","Hires","Hires.Per","Separations","Separations.Per","Quits","Quits.Per","Layoffs","Layoffs.Per","Openings","Openings.Per","st","c1","c2","c3","c4","c12","c13","c14","c15","c16","c17","c18","c19","c20","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","total","c2_per","c3_per","c12_per","c13_per","c14_per","c15_per","c16_per","c17_per","c18_per","c19_per","c43_per","c44_per","c45_per","c46_per","c47_per","c49_per","c50_per","c51_per","c52_per","c53_per","c54_per","c55_per","c56_per","c57_per","c58_per","c59_per","c60_per","c61_per","c62_per","c63_per","c64_per","c65_per","c66_per","c67_per","c68_per"
1981-03-31,3179255,33577,0.0105612792934194,-0.255473368386661,31825,0.01001020679373,-5.21785746195312,25344,0.00797167889961642,-20.3644933228594,106186,0.987179974892527,0.0333996486598275,1319659,0.185466924179489,0.415084351522605,1425845,0.244733415637621,0.448484000182433,7.44723304426498,0.74063398041726,136,3.60326045554962,NA,NA,NA,NA,64.2,0.156006240249629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981-04-30,3179255,31825,0.01001020679373,-5.21785746195312,25344,0.00797167889961642,-20.3644933228594,28204,0.00887126071988563,11.2847222222222,107327,1.07452959900551,0.0337585377706412,1320903,0.0942667764930238,0.415475638160512,1428230,0.167269233331813,0.449234175931154,7.51468600995638,0.905745332400265,132.87,-2.30147058823529,NA,NA,NA,NA,64.3,0.155763239875384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981-05-31,3179255,25344,0.00797167889961642,-20.3644933228594,28204,0.00887126071988563,11.2847222222222,42888,0.0134899528348623,52.063537086938,108770,1.34448927110606,0.0342124176890498,1320394,-0.0385342451338255,0.415315537759632,1429164,0.0653956295554536,0.449527955448682,7.61074306377714,1.27825771686929,132.59,-0.21073229472417,NA,NA,NA,NA,63.7,-0.93312597200621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981-06-30,3179255,28204,0.00887126071988563,11.2847222222222,42888,0.0134899528348623,52.063537086938,24328,0.00765210717605225,-43.2755083006902,110860,1.92148570377861,0.0348698044038619,1318419,-0.149576565782639,0.41469432304109,1429279,0.00804666224449857,0.449564127444952,7.75635827574602,1.91328508594546,131.21,-1.04080247379138,NA,NA,NA,NA,63.8,0.156985871271575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981-07-31,3179255,42888,0.0134899528348623,52.063537086938,24328,0.00765210717605225,-43.2755083006902,29347,0.00923077890889532,20.6305491614601,114254,3.06151903301461,0.0359373501024611,1315520,-0.219884573872187,0.413782474195999,1429774,0.0346328463512124,0.44971982429846,7.99105313147393,3.02583825275051,130.92,-0.221019739349149,NA,NA,NA,NA,63.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981-08-31,3179255,24328,0.00765210717605225,-43.2755083006902,29347,0.00923077890889532,20.6305491614601,38201,0.0120157080825539,30.1700344157836,118868,4.03837064785477,0.0373886335006157,1312495,-0.229947093164684,0.41283099342456,1431363,0.11113644534031,0.450219626925176,8.30453211379643,3.92287445928525,122.79,-6.20989917506873,NA,NA,NA,NA,63.5,-0.470219435736674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981-09-30,3179255,29347,0.00923077890889532,20.6305491614601,38201,0.0120157080825539,30.1700344157836,43833,0.0137871922824687,14.7430695531531,124021,4.33506073964398,0.0390094534725903,1310205,-0.17447685514993,0.412110698890149,1434226,0.200019142593466,0.451120152362739,8.64724248479668,4.1267872326112,116.18,-5.38317452561283,NA,NA,NA,NA,63.8,0.47244094488188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981-10-31,3179255,38201,0.0120157080825539,30.1700344157836,43833,0.0137871922824687,14.7430695531531,82473,0.025940983029043,88.1527616179591,129099,4.09446787237646,0.0406066830122151,1309367,-0.0639594567262369,0.411847115126028,1438466,0.295629837975331,0.452453798138243,8.97476895526206,3.7876406385184,121.89,4.91478739886382,NA,NA,NA,NA,63.9,0.156739811912221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981-11-30,3179255,43833,0.0137871922824687,14.7430695531531,82473,0.025940983029043,88.1527616179591,129543,0.0403860938379743,57.0732239642065,133911,3.72737201682429,0.042120245151773,1310105,0.0563631128629227,0.412079244980349,1444016,0.385827680320561,0.454199490132122,9.27351220485092,3.3287012855489,126.35,3.65903683649191,NA,NA,NA,NA,63.6,-0.469483568075113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981-12-31,3179255,82473,0.025940983029043,88.1527616179591,129543,0.0403860938379743,57.0732239642065,63137,0.0196834781242381,-51.261743204959,138546,3.46125411654008,0.0435781338709855,1312185,0.158765900443103,0.412733486304181,1450731,0.465022548226623,0.456311620175167,9.5500819931469,2.98236290831984,122.55,-3.00751879699248,NA,NA,NA,NA,63.7,0.15723270440251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-01-31,3207614,129543,0.0403860938379743,57.0732239642065,63137,0.0196834781242381,-51.261743204959,76095,0.0237232410134137,20.5236232320193,142797,3.06829500671257,0.0445181371574011,1315249,0.233503659926004,0.410039674349844,1458046,0.50422855787875,0.454557811507245,9.79372392914901,2.55120255697225,120.4,-1.75438596491228,NA,NA,NA,NA,63.8,0.156985871271575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-02-28,3207614,63137,0.0196834781242381,-51.261743204959,76095,0.0237232410134137,20.5236232320193,61199,0.0190792907126606,-19.5755305867665,146765,2.77876986211194,0.0457551937359046,1318324,0.233796034058953,0.410998330846542,1465089,0.483043744847556,0.456753524582447,10.0174801667339,2.28469006481715,113.11,-6.05481727574752,NA,NA,NA,NA,63.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-03-31,3207614,76095,0.0237232410134137,20.5236232320193,61199,0.0190792907126606,-19.5755305867665,57747,0.0180031013706761,-5.64061504272946,150644,2.64300071542942,0.0469645038336907,1320456,0.161720487528094,0.411662999350919,1471100,0.410282242239202,0.45862750318461,10.2402284005166,2.22359545589543,111.96,-1.01670939793123,NA,NA,NA,NA,63.9,0.156739811912221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-04-30,3207614,61199,0.0190792907126606,-19.5755305867665,57747,0.0180031013706761,-5.64061504272946,72556,0.0226199287071325,25.6446222314579,154411,2.50059743501234,0.0481388970119223,1321611,0.0874697831658056,0.412023080083826,1476022,0.334579566310933,0.460161977095748,10.4612939373532,2.15879498181375,116.44,4.00142908181493,NA,NA,NA,NA,64.2,0.469483568075124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-05-31,3207614,57747,0.0180031013706761,-5.64061504272946,72556,0.0226199287071325,25.6446222314579,93878,0.0292672372673271,29.3869562820442,157838,2.21940146751203,0.049207292398649,1322339,0.055084287282714,0.41225004006093,1480177,0.281499869243151,0.461457332459579,10.6634544382192,1.93246172105093,111.88,-3.9161800068705,NA,NA,NA,NA,63.9,-0.467289719626174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-06-30,3207614,72556,0.0226199287071325,25.6446222314579,93878,0.0292672372673271,29.3869562820442,75796,0.0236300253085315,-19.2611687509321,160611,1.75686463335825,0.050071797915834,1323047,0.0535414897390174,0.412470764873828,1483658,0.235174577094499,0.462542562789662,10.8253384540103,1.51811982438697,109.61,-2.02895959957097,NA,NA,NA,NA,64,0.156494522691708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-07-31,3207614,93878,0.0292672372673271,29.3869562820442,75796,0.0236300253085315,-19.2611687509321,72974,0.0227502436390414,-3.72315161749961,162725,1.31622367085691,0.0507308547724259,1324038,0.0749028568146182,0.412779717260244,1486763,0.209280036234771,0.46351057203267,10.944918591598,1.1046318606639,107.09,-2.29906030471672,NA,NA,NA,NA,64.1,0.156249999999991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-08-31,3207614,75796,0.0236300253085315,-19.2611687509321,72974,0.0227502436390414,-3.72315161749961,60467,0.0188510837027149,-17.138981006934,164598,1.15102166231371,0.0513147779003334,1325286,0.0942571134665338,0.413168791506709,1489884,0.209919133042735,0.464483569407042,11.0477057274258,0.939131113379665,119.51,11.5977215426277,NA,NA,NA,NA,64.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-09-30,3207614,72974,0.0227502436390414,-3.72315161749961,60467,0.0188510837027149,-17.138981006934,62086,0.0193558202452041,2.67749350885607,166597,1.21447405193258,0.0519379825627398,1326243,0.0722108284551437,0.413467144113974,1492840,0.19840470801753,0.465405126676714,11.1597358055786,1.014057406279,120.42,0.761442557108194,NA,NA,NA,NA,64.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-10-31,3207614,60467,0.0188510837027149,-17.138981006934,62086,0.0193558202452041,2.67749350885607,89099,0.0277773447802635,43.5090036401121,168562,1.17949302808573,0.0525505874459957,1326294,0.00384544913714091,0.4134830437827,1494856,0.135044612952484,0.466033631228695,11.2761362967403,1.04303984601026,133.71,11.0363726955655,NA,NA,NA,NA,64.2,0.156006240249629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-11-30,3207614,62086,0.0193558202452041,2.67749350885607,89099,0.0277773447802635,43.5090036401121,97033,0.0300034074752958,8.90470151180147,170211,0.97827505606245,0.0530646767347941,1325018,-0.0962079297651908,0.413085240306346,1495229,0.0249522362020249,0.46614991704114,11.383607460797,0.953085003839083,138.54,3.6122952658739,NA,NA,NA,NA,64.1,-0.155763239875406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982-12-31,3207614,89099,0.0277773447802635,43.5090036401121,97033,0.0300034074752958,8.90470151180147,46796,0.0144697108840698,-51.7731081178568,171031,0.481754998208106,0.053320318467247,1322302,-0.204978347463958,0.412238505007149,1493333,-0.126803319090252,0.465558823474396,11.4529713064668,0.609330969191535,140.64,1.51580770896491,NA,NA,NA,NA,63.9,-0.312012480499213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983-01-31,3234066,97033,0.0300034074752958,8.90470151180147,46796,0.0144697108840698,-51.7731081178568,46350,0.0143318039891579,-0.953072912214714,170842,-0.1105062824868,0.0528257617500694,1318753,-0.268395570754643,0.407769352882718,1489595,-0.250312555873333,0.460595114632787,11.4690234593967,0.140157104216354,145.3,3.31342434584758,NA,NA,NA,NA,63.8,-0.156494522691708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983-02-28,3234066,46796,0.0144697108840698,-51.7731081178568,46350,0.0143318039891579,-0.953072912214714,42786,0.0132297856630013,-7.68932038834952,169456,-0.811275915758425,0.0523971990676752,1315792,-0.224530294907388,0.406853787152148,1485248,-0.291824287809772,0.459250986219824,11.4092730641617,-0.520971950633276,148.06,1.899518238128,NA,NA,NA,NA,63.7,-0.156739811912221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983-03-31,3234066,46350,0.0143318039891579,-0.953072912214714,42786,0.0132297856630013,-7.68932038834952,33217,0.0102709715880876,-22.3647922217548,166671,-1.64349447644226,0.0515360539951875,1314577,-0.0923398227075434,0.406478099086413,1481248,-0.269315292799588,0.458014153081601,11.2520658255741,-1.37789005227141,152.96,3.30946913413481,NA,NA,NA,NA,63.8,0.156985871271575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
